Orthogroup	PbergheiANKA	Pfalciparum3D7
OG0000327	PBANKA_0907100	PF3D7_1141900
OG0000327	PBANKA_0402600	PF3D7_0304000
OG0000328	PBANKA_1325600	PF3D7_1461900
OG0000329	PBANKA_1332400	PF3D7_1469200
OG0000329	PBANKA_0604700	PF3D7_1206000
OG0000330	PBANKA_1003100	PF3D7_0405400
OG0000331	PBANKA_1031700	PF3D7_1410800
OG0000332	PBANKA_1425350	PF3D7_0812220
OG0000332	PBANKA_1425300	PF3D7_0812200
OG0000336	PBANKA_0107700	PF3D7_0609100
OG0000337	PBANKA_1434800	PF3D7_1219600
OG0000338	PBANKA_1425400	PF3D7_0812100
OG0000339	PBANKA_1321200	PF3D7_1457500
OG0000340	PBANKA_1459500	PF3D7_1246400
OG0000341	PBANKA_0603600	PF3D7_1204700
OG0000341	PBANKA_1133900	PF3D7_1357600
OG0000344	PBANKA_0933000	PF3D7_1114700
OG0000345	PBANKA_1106500	PF3D7_0506900
OG0000346	PBANKA_1334600	PF3D7_1471400
OG0000347	PBANKA_0826500	PF3D7_0925700
OG0000348	PBANKA_1316400	PF3D7_1452700
OG0000349	PBANKA_0511000	PF3D7_1026900
OG0000349	PBANKA_1323600	PF3D7_1460000
OG0000350	PBANKA_1021800	PF3D7_1421500
OG0000350	PBANKA_1456300	PF3D7_1242900
OG0000351	PBANKA_1360100	PF3D7_1347200
OG0000352	PBANKA_1019800	PF3D7_1423600
OG0000354	PBANKA_0929000	PF3D7_1119100
OG0000355	PBANKA_0932500	PF3D7_1115200
OG0000356	PBANKA_0307200	PF3D7_0210300
OG0000357	PBANKA_0816000	PF3D7_0915000
OG0000358	PBANKA_1131400	PF3D7_1354800
OG0000360	PBANKA_0817700	PF3D7_0916700
OG0000361	PBANKA_1017000	PF3D7_1427600
OG0000362	PBANKA_1010300	PF3D7_1434500
OG0000363	PBANKA_1457200	PF3D7_1243900
OG0000364	PBANKA_1138400	PF3D7_1362400
OG0000365	PBANKA_1419100	PF3D7_1320800
OG0000366	PBANKA_1226800	PF3D7_0803400
OG0000372	PBANKA_0211400	PF3D7_0727300
OG0000373	PBANKA_0203100	PF3D7_0110600
OG0000374	PBANKA_1109900	PF3D7_0907500
OG0000374	PBANKA_1109900	PF3D7_0510300
OG0000375	PBANKA_1461600	PF3D7_1248700
OG0000376	PBANKA_0112300	PF3D7_0614100
OG0000377	PBANKA_1344100	PF3D7_1329100
OG0000378	PBANKA_1004000	PF3D7_0406400
OG0000378	PBANKA_0604400	PF3D7_1205700
OG0000379	PBANKA_0602600	PF3D7_1203600
OG0000379	PBANKA_1439500	PF3D7_1224600
OG0000380	PBANKA_1434200	PF3D7_1218600
OG0000381	PBANKA_0517500	PF3D7_1033700
OG0000382	PBANKA_0916600	PF3D7_1131800
OG0000383	PBANKA_1426500	PF3D7_0811000
OG0000384	PBANKA_0210600	PF3D7_0726500
OG0000385	PBANKA_1439000	PF3D7_1224100
OG0000386	PBANKA_1308400	PF3D7_1444500
OG0000387	PBANKA_1007000	PF3D7_0409400
OG0000388	PBANKA_0823400	PF3D7_0922500
OG0000389	PBANKA_0922300	PF3D7_1126000
OG0000390	PBANKA_0505600	PF3D7_1021400
OG0000391	PBANKA_0818700	PF3D7_0917700
OG0000392	PBANKA_1237100	PF3D7_0522400
OG0000393	PBANKA_0404000	PF3D7_0305500
OG0000394	PBANKA_1206900	PF3D7_1008700
OG0000395	PBANKA_0712200	PF3D7_0818600
OG0000396	PBANKA_1124000	PF3D7_0625100
OG0000396	PBANKA_1123900	PF3D7_0625000
OG0000400	PBANKA_0824100	PF3D7_0923200
OG0000401	PBANKA_0416500	PF3D7_0904900
OG0000402	PBANKA_1319700	PF3D7_1456000
OG0000403	PBANKA_1455000	PF3D7_1241600
OG0000404	PBANKA_1460400	PF3D7_1247400
OG0000405	PBANKA_1447900	PF3D7_1233200
OG0000406	PBANKA_0508400	PF3D7_1024200
OG0000407	PBANKA_1035300	PF3D7_1406900
OG0000408	PBANKA_1308600	PF3D7_1444800
OG0000409	PBANKA_1303800	PF3D7_1439900
OG0000410	PBANKA_1236100	PF3D7_0521500
OG0000411	PBANKA_1422900	PF3D7_0814600
OG0000411	PBANKA_1034500	PF3D7_1407700
OG0000412	PBANKA_0904900	PF3D7_1144100
OG0000412	PBANKA_1352900	PF3D7_1339500
OG0000420	PBANKA_0908100	PF3D7_1140900
OG0000421	PBANKA_0925500	PF3D7_1122800
OG0000422	PBANKA_1213000	PF3D7_1014600
OG0000423	PBANKA_0911400	PF3D7_1137300
OG0000424	PBANKA_1435500	PF3D7_1220300
OG0000425	PBANKA_0813400	PF3D7_0912400
OG0000426	PBANKA_0716000	PF3D7_0414000
OG0000427	PBANKA_1126500	PF3D7_0627800
OG0000428	PBANKA_1347200	PF3D7_1332400
OG0000429	PBANKA_1335800	PF3D7_1472600
OG0000430	PBANKA_1104000	PF3D7_0504400
OG0000431	PBANKA_0901800	PF3D7_1147300
OG0000432	PBANKA_1030600	PF3D7_1411900
OG0000433	PBANKA_0610100	PF3D7_1211600
OG0000440	PBANKA_1028200	PF3D7_1414500
OG0000441	PBANKA_0211300	PF3D7_0727200
OG0000442	PBANKA_1329800	PF3D7_1466400
OG0000443	PBANKA_1144000	PF3D7_1368100
OG0000444	PBANKA_0304200	PF3D7_0206600
OG0000445	PBANKA_1016400	PF3D7_1428200
OG0000446	PBANKA_0806300	PF3D7_0319000
OG0000447	PBANKA_1457100	PF3D7_1243800
OG0000448	PBANKA_1026200	PF3D7_1416500
OG0000448	PBANKA_1014000	PF3D7_1430700
OG0000449	PBANKA_1356800	PF3D7_1343800
OG0000450	PBANKA_1451200	PF3D7_1236600
OG0000451	PBANKA_1354600	PF3D7_1341500
OG0000452	PBANKA_1244600	PF3D7_0530200
OG0000452	PBANKA_1107900	PF3D7_0508300
OG0000455	PBANKA_1108100	PF3D7_0508500
OG0000456	PBANKA_0418000	PF3D7_0903400
OG0000457	PBANKA_0102600	PF3D7_0603800
OG0000458	PBANKA_1027800	PF3D7_1414900
OG0000459	PBANKA_1022800	PF3D7_1420400
OG0000460	PBANKA_1129100	PF3D7_0630300
OG0000461	PBANKA_1450200	PF3D7_1235600
OG0000462	PBANKA_0918800	PF3D7_1129400
OG0000463	PBANKA_1313400	PF3D7_1449700
OG0000464	PBANKA_0302500	PF3D7_0204700
OG0000465	PBANKA_0707300	PF3D7_0823300
OG0000466	PBANKA_0401800	PF3D7_0303200
OG0000467	PBANKA_1338900	PF3D7_1323700
OG0000468	PBANKA_0602700	PF3D7_1203700
OG0000469	PBANKA_1128300	PF3D7_0629500
OG0000470	PBANKA_0704300	PF3D7_0826300
OG0000471	PBANKA_1126900	PF3D7_0628200
OG0000472	PBANKA_1010500	PF3D7_1434300
OG0000484	PBANKA_1126800	PF3D7_0628100
OG0000485	PBANKA_1008200	PF3D7_1436600
OG0000486	PBANKA_1401700	PF3D7_1303200
OG0000487	PBANKA_0702800	PF3D7_0827900
OG0000488	PBANKA_1344400	PF3D7_1329400
OG0000489	PBANKA_1347700	PF3D7_1332900
OG0000490	PBANKA_0303900	PF3D7_0206200
OG0000491	PBANKA_1409900	PF3D7_1311400
OG0000492	PBANKA_0914600	PF3D7_1133800
OG0000493	PBANKA_1227400	PF3D7_0802800
OG0000494	PBANKA_1245300	PF3D7_0530900
OG0000495	PBANKA_1341500	PF3D7_1326300
OG0000496	PBANKA_0622200	PF3D7_0724700
OG0000498	PBANKA_1017500	PF3D7_1427100
OG0000502	PBANKA_0810200	PF3D7_0909000
OG0000503	PBANKA_1207200	PF3D7_1008900
OG0000504	PBANKA_1011500	PF3D7_1433400
OG0000506	PBANKA_0415700	PF3D7_0905700
OG0000507	PBANKA_0106000	PF3D7_0607400
OG0000508	PBANKA_0821600	PF3D7_0920700
OG0000509	PBANKA_1402600	PF3D7_1304100
OG0000510	PBANKA_1456200	PF3D7_1242800
OG0000511	PBANKA_1025300	PF3D7_1417400
OG0000512	PBANKA_0718400	PF3D7_0416400
OG0000513	PBANKA_1137800	PF3D7_1361800
OG0000515	PBANKA_0909000	PF3D7_1140000
OG0000516	PBANKA_0939600	PF3D7_1107300
OG0000517	PBANKA_0714300	PF3D7_0816500
OG0000518	PBANKA_1034400	PF3D7_1408000
OG0000518	PBANKA_1034400	PF3D7_1407900
OG0000518	PBANKA_1034400	PF3D7_1408100
OG0000518	PBANKA_1034400	PF3D7_1407800
OG0000520	PBANKA_1214300	PF3D7_1015900
OG0000521	PBANKA_0712600	PF3D7_0818200
OG0000522	PBANKA_1144700	PF3D7_1368800
OG0000523	PBANKA_0828400	PF3D7_0927600
OG0000524	PBANKA_1427300	PF3D7_0810200
OG0000525	PBANKA_1464100	PF3D7_1251200
OG0000526	PBANKA_1117000	PF3D7_0617800
OG0000527	PBANKA_1213600	PF3D7_1015200
OG0000528	PBANKA_0602000	PF3D7_1203000
OG0000529	PBANKA_0824000	PF3D7_0923100
OG0000530	PBANKA_1001600	PF3D7_0403900
OG0000531	PBANKA_1205100	PF3D7_1006900
OG0000532	PBANKA_1002700	PF3D7_0405000
OG0000533	PBANKA_1351100	PF3D7_1337300
OG0000534	PBANKA_1358600	PF3D7_1345700
OG0000535	PBANKA_0307100	PF3D7_0210200
OG0000536	PBANKA_0819700	PF3D7_0918800
OG0000537	PBANKA_1206300	PF3D7_1008100
OG0000538	PBANKA_1329700	PF3D7_1466300
OG0000539	PBANKA_0317081	PF3D7_0803600
OG0000539	PBANKA_0214951	PF3D7_0803600
OG0000539	PBANKA_1000500	PF3D7_0803600
OG0000539	PBANKA_0800300	PF3D7_0803600
OG0000540	PBANKA_0915000	PF3D7_1133400
OG0000541	PBANKA_1421300	PF3D7_0715000
OG0000542	PBANKA_1322800	PF3D7_1459100
OG0000543	PBANKA_1211300	PF3D7_1012900
OG0000544	PBANKA_0609500	PF3D7_1211000
OG0000549	PBANKA_0610500	PF3D7_1212000
OG0000550	PBANKA_1118100	PF3D7_0618900
OG0000551	PBANKA_1452200	PF3D7_1237600
OG0000552	PBANKA_0710800	PF3D7_0820000
OG0000553	PBANKA_0919400	PF3D7_1128900
OG0000554	PBANKA_0701300	PF3D7_0829400
OG0000555	PBANKA_0706800	PF3D7_0823800
OG0000556	PBANKA_0831200	PF3D7_0930500
OG0000557	PBANKA_0942100	PF3D7_1104800
OG0000558	PBANKA_0927800	PF3D7_1120500
OG0000559	PBANKA_1026500	PF3D7_1416200
OG0000560	PBANKA_0622500	PF3D7_0725000
OG0000561	PBANKA_0803200	PF3D7_0705500
OG0000562	PBANKA_1014400	PF3D7_1430300
OG0000563	PBANKA_1345400	PF3D7_1330400
OG0000564	PBANKA_0917500	PF3D7_1130700
OG0000565	PBANKA_1234000	PF3D7_0519200
OG0000566	PBANKA_1036400	PF3D7_1405800
OG0000567	PBANKA_0706700	PF3D7_0823900
OG0000568	PBANKA_1136900	PF3D7_1360700
OG0000569	PBANKA_0104600	PF3D7_0605800
OG0000571	PBANKA_1031100	PF3D7_1411400
OG0000572	PBANKA_0111600	PF3D7_0613300
OG0000573	PBANKA_0701800	PF3D7_0828900
OG0000574	PBANKA_0105200	PF3D7_0606500
OG0000582	PBANKA_0313500	PF3D7_0216800
OG0000583	PBANKA_1428700	PF3D7_1212700
OG0000584	PBANKA_1456500	PF3D7_1243100
OG0000585	PBANKA_0927300	PF3D7_1121000
OG0000586	PBANKA_1016800	PF3D7_1427800
OG0000587	PBANKA_0610400	PF3D7_1211900
OG0000588	PBANKA_1211500	PF3D7_1013100
OG0000589	PBANKA_1226000	PF3D7_0804600
OG0000590	PBANKA_1343200	PF3D7_1328000
OG0000591	PBANKA_1234300	PF3D7_0519500
OG0000592	PBANKA_1304300	PF3D7_1440400
OG0000593	PBANKA_0301900	PF3D7_0204100
OG0000594	PBANKA_1232500	PF3D7_0517700
OG0000595	PBANKA_1448700	PF3D7_1234100
OG0000596	PBANKA_1440100	PF3D7_1225200
OG0000597	PBANKA_0518800	PF3D7_1035000
OG0000598	PBANKA_0809700	PF3D7_0908300
OG0000599	PBANKA_0509200	PF3D7_1025000
OG0000600	PBANKA_1013500	PF3D7_1431300
OG0000601	PBANKA_1232700	PF3D7_0517900
OG0000602	PBANKA_0104100	PF3D7_0605300
OG0000603	PBANKA_1108700	PF3D7_0509100
OG0000604	PBANKA_1202500	PF3D7_1004200
OG0000605	PBANKA_1356700	PF3D7_1343700
OG0000606	PBANKA_0932800	PF3D7_1114900
OG0000607	PBANKA_0831100	PF3D7_0930400
OG0000608	PBANKA_1462200	PF3D7_1249300
OG0000609	PBANKA_1452000	PF3D7_1237400
OG0000610	PBANKA_0604500	PF3D7_1205800
OG0000611	PBANKA_1142700	PF3D7_1366800
OG0000612	PBANKA_0804000	PF3D7_0706400
OG0000613	PBANKA_0826900	PF3D7_0926100
OG0000614	PBANKA_1319300	PF3D7_1455600
OG0000615	PBANKA_1222100	PF3D7_0711500
OG0000616	PBANKA_0707600	PF3D7_0823000
OG0000617	PBANKA_1036000	PF3D7_1406200
OG0000618	PBANKA_0214400	PF3D7_0730300
OG0000619	PBANKA_1134400	PF3D7_1358100
OG0000620	PBANKA_1419000	PF3D7_1320700
OG0000621	PBANKA_0214500	PF3D7_0730400
OG0000622	PBANKA_0614600	PF3D7_0716900
OG0000623	PBANKA_0521700	PF3D7_0420300
OG0000624	PBANKA_0601000	PF3D7_1202000
OG0000625	PBANKA_0815800	PF3D7_0914800
OG0000625	PBANKA_1402400	PF3D7_1303900
OG0000627	PBANKA_1217000	PF3D7_0321500
OG0000629	PBANKA_0601600	PF3D7_1202600
OG0000630	PBANKA_1243600	PF3D7_0529000
OG0000631	PBANKA_1031900	PF3D7_1410600
OG0000632	PBANKA_1134200	PF3D7_1357900
OG0000633	PBANKA_1122900	PF3D7_0624000
OG0000634	PBANKA_0613600	PF3D7_1102400
OG0000634	PBANKA_0613600	PF3D7_0412300
OG0000635	PBANKA_1211900	PF3D7_1013500
OG0000636	PBANKA_1355200	PF3D7_1342100
OG0000637	PBANKA_0802700	PF3D7_0705000
OG0000638	PBANKA_1009100	PF3D7_1435700
OG0000639	PBANKA_1217700	PF3D7_0320800
OG0000640	PBANKA_0504900	PF3D7_1020700
OG0000641	PBANKA_1037600	PF3D7_1404500
OG0000642	PBANKA_1434600	PF3D7_1219000
OG0000643	PBANKA_1240000	PF3D7_0525200
OG0000644	PBANKA_1133800	PF3D7_1357500
OG0000645	PBANKA_0206500	PF3D7_0106800
OG0000646	PBANKA_0522400	PF3D7_0422000
OG0000647	PBANKA_1327100	PF3D7_1463900
OG0000648	PBANKA_1442000	PF3D7_1227200
OG0000649	PBANKA_0315500	PF3D7_0219100
OG0000650	PBANKA_1430400	PF3D7_1214600
OG0000651	PBANKA_0102200	PF3D7_0603400
OG0000652	PBANKA_1118200	PF3D7_0619000
OG0000653	PBANKA_1142900	PF3D7_1367000
OG0000654	PBANKA_1023100	PF3D7_1420100
OG0000655	PBANKA_1445400	PF3D7_1230700
OG0000656	PBANKA_0506100	PF3D7_1021900
OG0000657	PBANKA_0108700	PF3D7_0610200
OG0000658	PBANKA_1137100	PF3D7_1361000
OG0000659	PBANKA_0928100	PF3D7_1120100
OG0000660	PBANKA_1015300	PF3D7_1429400
OG0000661	PBANKA_1438300	PF3D7_1223400
OG0000662	PBANKA_1318900	PF3D7_1455200
OG0000663	PBANKA_0407500	PF3D7_0309300
OG0000664	PBANKA_0913800	PF3D7_1134700
OG0000666	PBANKA_1360600	PF3D7_1347800
OG0000667	PBANKA_1454800	PF3D7_1241400
OG0000668	PBANKA_0936000	PF3D7_1111600
OG0000671	PBANKA_1365200	PF3D7_1352500
OG0000672	PBANKA_0942600	PF3D7_1104300
OG0000673	PBANKA_0820700	PF3D7_0919800
OG0000675	PBANKA_1121700	PF3D7_0622800
OG0000676	PBANKA_1028000	PF3D7_1414700
OG0000677	PBANKA_1107200	PF3D7_0507600
OG0000678	PBANKA_1401200	PF3D7_1302700
OG0000679	PBANKA_1450800	PF3D7_1236200
OG0000680	PBANKA_1429700	PF3D7_1213900
OG0000681	PBANKA_1122800	PF3D7_0623900
OG0000682	PBANKA_1219300	PF3D7_0708800
OG0000683	PBANKA_1211100	PF3D7_1012700
OG0000684	PBANKA_1459400	PF3D7_1246300
OG0000685	PBANKA_0316000	PF3D7_0219600
OG0000686	PBANKA_0412800	PF3D7_0315100
OG0000687	PBANKA_1312200	PF3D7_1448400
OG0000688	PBANKA_1216600	PF3D7_0321900
OG0000689	PBANKA_1040100	PF3D7_1401800
OG0000690	PBANKA_0522600	PF3D7_0422200
OG0000691	PBANKA_0307500	PF3D7_0210600
OG0000693	PBANKA_1415400	PF3D7_1316900
OG0000694	PBANKA_1011400	PF3D7_1433500
OG0000695	PBANKA_0942000	PF3D7_1104900
OG0000696	PBANKA_0824900	PF3D7_0924000
OG0000697	PBANKA_1008800	PF3D7_1436000
OG0000698	PBANKA_1343800	PF3D7_1328800
OG0000699	PBANKA_0513400	PF3D7_1029400
OG0000700	PBANKA_0610900	PF3D7_1437900
OG0000701	PBANKA_0911900	PF3D7_1136700
OG0000702	PBANKA_0311000	PF3D7_0214100
OG0000703	PBANKA_0717000	PF3D7_0415000
OG0000704	PBANKA_0105800	PF3D7_0607200
OG0000705	PBANKA_1122500	PF3D7_0623600
OG0000706	PBANKA_0404700	PF3D7_0306300
OG0000707	PBANKA_1455100	PF3D7_1241700
OG0000708	PBANKA_0518200	PF3D7_1034400
OG0000709	PBANKA_0604600	PF3D7_1205900
OG0000710	PBANKA_0401100	PF3D7_0302100
OG0000711	PBANKA_0109200	PF3D7_0610900
OG0000712	PBANKA_0209200	PF3D7_0103900
OG0000713	PBANKA_0304000	PF3D7_0206300
OG0000714	PBANKA_1363800	PF3D7_1351000
OG0000715	PBANKA_1327000	PF3D7_1463400
OG0000716	PBANKA_0406200	PF3D7_0307900
OG0000723	PBANKA_1232600	PF3D7_0517800
OG0000724	PBANKA_0605700	PF3D7_1207100
OG0000725	PBANKA_1142400	PF3D7_1366500
OG0000726	PBANKA_0410400	PF3D7_0312400
OG0000727	PBANKA_1237300	PF3D7_0522600
OG0000728	PBANKA_1319200	PF3D7_1455500
OG0000729	PBANKA_1414300	PF3D7_1315800
OG0000730	PBANKA_1402900	PF3D7_1304400
OG0000731	PBANKA_0417300	PF3D7_0904100
OG0000732	PBANKA_1362900	PF3D7_1350100
OG0000733	PBANKA_1306800	PF3D7_1442900
OG0000734	PBANKA_1227600	PF3D7_0802600
OG0000735	PBANKA_1365300	PF3D7_1352700
OG0000736	PBANKA_1417800	PF3D7_1319300
OG0000737	PBANKA_1306200	PF3D7_1442300
OG0000738	PBANKA_1124500	PF3D7_0625600
OG0000739	PBANKA_0415500	PF3D7_0905900
OG0000740	PBANKA_0212100	PF3D7_0728000
OG0000741	PBANKA_1115400	PF3D7_0515800
OG0000742	PBANKA_1233300	PF3D7_0518500
OG0000743	PBANKA_1455300	PF3D7_1241900
OG0000744	PBANKA_0517800	PF3D7_1034000
OG0000745	PBANKA_1425100	PF3D7_0812400
OG0000746	PBANKA_1458300	PF3D7_1245100
OG0000747	PBANKA_0211000	PF3D7_0726900
OG0000748	PBANKA_1335400	PF3D7_1472200
OG0000749	PBANKA_1434700	PF3D7_1219100
OG0000750	PBANKA_0924500	PF3D7_1123800
OG0000751	PBANKA_0812000	PF3D7_0910900
OG0000752	PBANKA_0310300	PF3D7_0213400
OG0000753	PBANKA_1403800	PF3D7_1305300
OG0000754	PBANKA_0906700	PF3D7_1142300
OG0000755	PBANKA_0909300	PF3D7_1139700
OG0000756	PBANKA_0305300	PF3D7_0208200
OG0000757	PBANKA_1219000	PF3D7_0708500
OG0000758	PBANKA_0931400	PF3D7_1116600
OG0000759	PBANKA_1114900	PF3D7_0515300
OG0000760	PBANKA_0613700	PF3D7_0716000
OG0000762	PBANKA_0303700	PF3D7_0206000
OG0000763	PBANKA_1241000	PF3D7_0526200
OG0000764	PBANKA_0608900	PF3D7_1210400
OG0000765	PBANKA_1014100	PF3D7_1430600
OG0000766	PBANKA_1331400	PF3D7_1468100
OG0000767	PBANKA_1409300	PF3D7_1310800
OG0000768	PBANKA_1359000	PF3D7_1346100
OG0000769	PBANKA_1328700	PF3D7_1465300
OG0000770	PBANKA_1313800	PF3D7_1450100
OG0000771	PBANKA_1028300	PF3D7_1414400
OG0000772	PBANKA_1242000	PF3D7_0527200
OG0000773	PBANKA_0903600	PF3D7_1145400
OG0000774	PBANKA_0617000	PF3D7_0719500
OG0000775	PBANKA_0306800	PF3D7_0209800
OG0000776	PBANKA_1358900	PF3D7_1346000
OG0000777	PBANKA_1205000	PF3D7_1006800
OG0000778	PBANKA_1214800	PF3D7_0323700
OG0000779	PBANKA_0922200	PF3D7_1126100
OG0000780	PBANKA_0205100	PF3D7_0108400
OG0000781	PBANKA_0713200	PF3D7_0817600
OG0000782	PBANKA_0207000	PF3D7_0106300
OG0000783	PBANKA_1132000	PF3D7_1355700
OG0000784	PBANKA_0208800	PF3D7_0104300
OG0000785	PBANKA_1022600	PF3D7_1420600
OG0000786	PBANKA_1126000	PF3D7_0627300
OG0000787	PBANKA_1033100	PF3D7_1409400
OG0000788	PBANKA_0414100	PF3D7_0316300
OG0000789	PBANKA_1205500	PF3D7_1007300
OG0000790	PBANKA_0702900	PF3D7_0827800
OG0000791	PBANKA_0719600	PF3D7_0417500
OG0000792	PBANKA_1239700	PF3D7_0524900
OG0000793	PBANKA_1104300	PF3D7_0504700
OG0000794	PBANKA_1001800	PF3D7_0404100
OG0000795	PBANKA_0706300	PF3D7_0824300
OG0000796	PBANKA_1432900	PF3D7_1217300
OG0000797	PBANKA_1444600	PF3D7_1229900
OG0000798	PBANKA_1317500	PF3D7_1453800
OG0000799	PBANKA_1345600	PF3D7_1330600
OG0000799	PBANKA_API00280	PF3D7_API02900
OG0000801	PBANKA_1039900	PF3D7_1402000
OG0000802	PBANKA_1309900	PF3D7_1446200
OG0000803	PBANKA_1449400	PF3D7_1234800
OG0000804	PBANKA_1019600	PF3D7_1423800
OG0000805	PBANKA_0311900	PF3D7_0215100
OG0000806	PBANKA_0714800	PF3D7_0816000
OG0000807	PBANKA_0803100	PF3D7_0705400
OG0000808	PBANKA_1428900	PF3D7_1212900
OG0000809	PBANKA_1306400	PF3D7_1442500
OG0000810	PBANKA_0925300	PF3D7_1123000
OG0000811	PBANKA_0610200	PF3D7_1211700
OG0000812	PBANKA_1110100	PF3D7_0510500
OG0000813	PBANKA_0303600	PF3D7_0205900
OG0000814	PBANKA_1403500	PF3D7_1305000
OG0000815	PBANKA_1404900	PF3D7_1306400
OG0000816	PBANKA_0105400	PF3D7_0606700
OG0000817	PBANKA_0901100	PF3D7_1148000
OG0000818	PBANKA_1311800	PF3D7_1448000
OG0000819	PBANKA_1314800	PF3D7_1451100
OG0000820	PBANKA_1320700	PF3D7_1457000
OG0000821	PBANKA_1036600	PF3D7_1405600
OG0000822	PBANKA_0938600	PF3D7_1108400
OG0000823	PBANKA_0517400	PF3D7_1033600
OG0000824	PBANKA_1402500	PF3D7_1304000
OG0000825	PBANKA_1220100	PF3D7_0709600
OG0000826	PBANKA_1033200	PF3D7_1409300
OG0000827	PBANKA_0708000	PF3D7_0822600
OG0000828	PBANKA_0618300	PF3D7_0720800
OG0000829	PBANKA_1356600	PF3D7_1343600
OG0000830	PBANKA_0307600	PF3D7_0210700
OG0000831	PBANKA_1456900	PF3D7_1243600
OG0000832	PBANKA_1010600	PF3D7_1434200
OG0000833	PBANKA_1424300	PF3D7_0813300
OG0000834	PBANKA_1405100	PF3D7_1306600
OG0000835	PBANKA_1301300	PF3D7_1474900
OG0000836	PBANKA_0834900	PF3D7_0934100
OG0000837	PBANKA_1107700	PF3D7_0508100
OG0000838	PBANKA_0811300	PF3D7_0910100
OG0000839	PBANKA_0207700	PF3D7_0105600
OG0000840	PBANKA_1458000	PF3D7_1244800
OG0000841	PBANKA_1351800	PF3D7_1338100
OG0000842	PBANKA_0930000	PF3D7_1118100
OG0000843	PBANKA_1345900	PF3D7_1331000
OG0000844	PBANKA_1109800	PF3D7_0510200
OG0000845	PBANKA_0829800	PF3D7_0929000
OG0000846	PBANKA_1429600	PF3D7_1213800
OG0000847	PBANKA_1115700	PF3D7_0616200
OG0000848	PBANKA_1347000	PF3D7_1332200
OG0000849	PBANKA_0506800	PF3D7_1022600
OG0000850	PBANKA_1230600	PF3D7_0615800
OG0000851	PBANKA_1208600	PF3D7_1010200
OG0000852	PBANKA_1315400	PF3D7_1451700
OG0000853	PBANKA_0937800	PF3D7_1109400
OG0000854	PBANKA_0904100	PF3D7_1144900
OG0000855	PBANKA_1314000	PF3D7_1450300
OG0000856	PBANKA_0206600	PF3D7_0106700
OG0000857	PBANKA_1302600	PF3D7_1438700
OG0000858	PBANKA_0942200	PF3D7_1104700
OG0000859	PBANKA_0102300	PF3D7_0603500
OG0000860	PBANKA_0823900	PF3D7_0923000
OG0000861	PBANKA_1422200	PF3D7_0715900
OG0000862	PBANKA_1241300	PF3D7_0526500
OG0000863	PBANKA_0802300	PF3D7_0704600
OG0000864	PBANKA_1226100	PF3D7_0804500
OG0000866	PBANKA_1409200	PF3D7_1310700
OG0000867	PBANKA_0613400	PF3D7_0412100
OG0000867	PBANKA_API00300	PF3D7_API02700
OG0000868	PBANKA_1140500	PF3D7_1364600
OG0000870	PBANKA_1462700	PF3D7_1249800
OG0000871	PBANKA_0205200	PF3D7_0108300
OG0000872	PBANKA_1315700	PF3D7_1452000
OG0000874	PBANKA_0201500	PF3D7_1148800
OG0000882	PBANKA_1220500	PF3D7_0709900
OG0000883	PBANKA_0702400	PF3D7_0828300
OG0000884	PBANKA_1356400	PF3D7_1343400
OG0000885	PBANKA_1445600	PF3D7_1230900
OG0000886	PBANKA_0719400	PF3D7_0417300
OG0000887	PBANKA_1407800	PF3D7_1309300
OG0000888	PBANKA_0936600	PF3D7_1111000
OG0000889	PBANKA_1226400	PF3D7_0804000
OG0000890	PBANKA_0521300	PF3D7_0420000
OG0000891	PBANKA_0108400	PF3D7_0609900
OG0000892	PBANKA_0806600	PF3D7_0318600
OG0000893	PBANKA_1138200	PF3D7_1362200
OG0000894	PBANKA_1137200	PF3D7_1361100
OG0000895	PBANKA_1313000	PF3D7_1449300
OG0000896	PBANKA_1328100	PF3D7_1464700
OG0000897	PBANKA_0514600	PF3D7_1030600
OG0000898	PBANKA_1039800	PF3D7_1402100
OG0000899	PBANKA_1416900	PF3D7_1318400
OG0000900	PBANKA_1139400	PF3D7_1363400
OG0000901	PBANKA_1318100	PF3D7_1454400
OG0000902	PBANKA_0924200	PF3D7_1124100
OG0000903	PBANKA_0800800	PF3D7_0703100
OG0000904	PBANKA_1337100	PF3D7_1321700
OG0000905	PBANKA_1454300	PF3D7_1239900
OG0000906	PBANKA_0833100	PF3D7_0932300
OG0000907	PBANKA_1129400	PF3D7_0630600
OG0000908	PBANKA_1309200	PF3D7_1445400
OG0000909	PBANKA_1412000	PF3D7_1313600
OG0000910	PBANKA_0213000	PF3D7_0728900
OG0000911	PBANKA_0813900	PF3D7_0912900
OG0000912	PBANKA_0913700	PF3D7_1134800
OG0000913	PBANKA_1422400	PF3D7_0815200
OG0000914	PBANKA_1238800	PF3D7_0524000
OG0000915	PBANKA_0835300	PF3D7_0934500
OG0000916	PBANKA_1405700	PF3D7_1307200
OG0000917	PBANKA_1007400	PF3D7_0409800
OG0000918	PBANKA_0520500	PF3D7_1037600
OG0000919	PBANKA_1434100	PF3D7_1218500
OG0000920	PBANKA_1348900	PF3D7_1334200
OG0000921	PBANKA_1137900	PF3D7_1361900
OG0000922	PBANKA_1132900	PF3D7_1356600
OG0000923	PBANKA_1429900	PF3D7_1214100
OG0000924	PBANKA_1103200	PF3D7_0503500
