Geneid	groups	description
PBANKA_0202300	7	UMP-CMP kinase, putative
PBANKA_0202500	7	P-loop containing nucleoside triphosphate hydrolase, putative
PBANKA_0212600	7	conserved Plasmodium protein, unknown function
PBANKA_0301400	7	conserved Plasmodium protein, unknown function
PBANKA_0303000	7	conserved Plasmodium protein, unknown function
PBANKA_0313400	7	autophagy-related protein 11, putative
PBANKA_0313600	7	conserved Plasmodium protein, unknown function
PBANKA_0412100	7	serine/threonine protein phosphatase 6
PBANKA_0415000	7	Maf-like protein, putative
PBANKA_0415700	7	autophagy-related protein 3, putative
PBANKA_0415800	7	WD repeat-containing protein 66, putative
PBANKA_0418200	7	ras-related protein RAB7, putative
PBANKA_0504300	7	flagellar outer arm dynein-associated protein, putative
PBANKA_0504800	7	conserved Plasmodium protein, unknown function
PBANKA_0507100	7	CDGSH iron-sulfur domain-containing protein, putative
PBANKA_0515600	7	conserved protein, unknown function
PBANKA_0524200	7	early transcribed membrane protein
PBANKA_0524300	7	tryptophan-rich protein
PBANKA_0603000	7	conserved Plasmodium protein, unknown function
PBANKA_0603650	7	conserved Plasmodium protein, unknown function
PBANKA_0614700	7	conserved Plasmodium membrane protein, unknown function
PBANKA_0623600	7	PIR protein
PBANKA_0702700	7	rhomboid protease ROM3
PBANKA_0711000	7	conserved Plasmodium protein, unknown function
PBANKA_0712600	7	14-3-3 protein
PBANKA_0713900	7	adenylate kinase 2, putative
PBANKA_0805800	7	RNA-binding protein, putative
PBANKA_0806200	7	E3 ubiquitin-protein ligase RBX1, putative
PBANKA_0822900	7	dynein intermediate chain, putative
PBANKA_0823400	7	phosphoglycerate kinase, putative
PBANKA_0837061	7	tryptophan-rich protein, fragment
PBANKA_0902000	7	dynein light chain, putative
PBANKA_0904900	7	mitochondrial large subunit ribosomal protein, putative
PBANKA_0920700	7	conserved Plasmodium protein, unknown function
PBANKA_0922100	7	40S ribosomal protein S18, putative
PBANKA_0924300	7	endoplasmic reticulum oxidoreductin, putative
PBANKA_0931700	7	peptidyl-prolyl cis-trans isomerase, putative
PBANKA_0933600	7	dynein light chain Tctex-type, putative
PBANKA_0936500	7	replication factor C subunit 5, putative
PBANKA_0943000	7	RIIa domain-containing protein, putative
PBANKA_0944081	7	PIR protein
PBANKA_1006100	7	flap endonuclease 1, putative
PBANKA_1010600	7	calmodulin, putative
PBANKA_1012200	7	protein-L-isoaspartate(D-aspartate) O-methyltransferase, putative
PBANKA_1018200	7	MORN repeat protein, putative
PBANKA_1024700	7	ubiquitin fusion degradation protein 1, putative
PBANKA_1026700	7	conserved Plasmodium protein, unknown function
PBANKA_1029700	7	ubiquitin-conjugating enzyme E2, putative
PBANKA_1040000	7	conserved protein, unknown function
PBANKA_1100400	7	PIR protein
PBANKA_1101000	7	fam-a protein
PBANKA_1108300	7	pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative
PBANKA_1119800	7	conserved Plasmodium protein, unknown function
PBANKA_1134200	7	pyrroline-5-carboxylate reductase, putative
PBANKA_1137500	7	actin-depolymerizing factor 2
PBANKA_1201500	7	conserved protein, unknown function
PBANKA_1202300	7	dynein attachment factor-domain containing protein, putative
PBANKA_1205400	7	rho GTPase-activating protein, putative
PBANKA_1217100	7	pseudo protein kinase 1, putative
PBANKA_1223400	7	conserved Plasmodium protein, unknown function
PBANKA_1227400	7	serine/threonine protein phosphatase 2B catalytic subunit A
PBANKA_1234200	7	40S ribosomal protein S24, putative
PBANKA_1246400	7	PIR protein
PBANKA_1302241	7	tRNA Selenocysteine
PBANKA_1302261	7	tRNA Methionine
PBANKA_1308100	7	calmodulin-like protein
PBANKA_1310800	7	40S ribosomal protein S5, putative
PBANKA_1312000	7	condensin-2 complex subunit G2, putative
PBANKA_1318700	7	protein phosphatase PPM3
PBANKA_1320900	7	thioredoxin 1, putative
PBANKA_1325000	7	40S ribosomal protein S28e, putative
PBANKA_1326400	7	glyceraldehyde-3-phosphate dehydrogenase
PBANKA_1326800	7	replication factor C subunit 3, putative
PBANKA_1329300	7	40S ribosomal protein S3, putative
PBANKA_1330000	7	enkurin domain-containing protein, putative
PBANKA_1335700	7	conserved Plasmodium protein, unknown function
PBANKA_1338400	7	V-type proton ATPase subunit G, putative
PBANKA_1341400	7	conserved Plasmodium protein, unknown function
PBANKA_1349300	7	conserved Plasmodium protein, unknown function
PBANKA_1361400	7	conserved Plasmodium protein, unknown function
PBANKA_1405900	7	conserved Plasmodium protein, unknown function
PBANKA_1408700	7	conserved Plasmodium protein, unknown function
PBANKA_1424100	7	mediator of RNA polymerase II transcription subunit 21, putative
PBANKA_1428600	7	SND2 domain-containing protein, putative
PBANKA_1431200	7	conserved Plasmodium protein, unknown function
PBANKA_1448400	7	conserved protein, unknown function
PBANKA_1450200	7	serine hydroxymethyltransferase, putative
PBANKA_1455700	7	conserved Plasmodium protein, unknown function
PBANKA_1463700	7	DNA repair protein rhp16, putative
PBANKA_1463900	7	HSP20-like chaperone, putative
PBANKA_0100021	8	fam-b protein
PBANKA_0105200	8	polypyrimidine tract-binding protein, putative
PBANKA_0112300	8	filamin domain-containing protein, putative
PBANKA_0201300	8	lysophospholipase, putative
PBANKA_0202400	8	conserved Plasmodium protein, unknown function
PBANKA_0207600	8	asparagine-rich antigen, putative
PBANKA_0214300	8	AP-4 complex subunit beta, putative
PBANKA_0304700	8	serine repeat antigen 5
PBANKA_0306700	8	transporter, putative
PBANKA_0312100	8	conserved Plasmodium protein, unknown function
PBANKA_0405900	8	conserved Plasmodium protein, unknown function
PBANKA_0506100	8	PHAX domain-containing protein, putative
PBANKA_0511100	8	conserved Plasmodium protein, unknown function
PBANKA_0514400	8	conserved protein, unknown function
PBANKA_0521700	8	AP2 domain transcription factor, putative
PBANKA_0600061	8	fam-b protein
PBANKA_0610800	8	eukaryotic translation initiation factor eIF2A, putative
PBANKA_0615500	8	conserved Plasmodium protein, unknown function
PBANKA_0621400	8	RNA-binding protein, putative
PBANKA_0622100	8	protein kinase, putative
PBANKA_0707900	8	thrombospondin-related protein 1
PBANKA_0712500	8	dynactin subunit 6, putative
PBANKA_0810900	8	FHA domain protein, putative
PBANKA_0836550	8	PIR protein, pseudogene
PBANKA_0836600	8	fam-b protein
PBANKA_0916600	8	oxysterol-binding protein, putative
PBANKA_0924500	8	structural maintenance of chromosomes protein 5, putative
PBANKA_1023100	8	conserved Plasmodium protein, unknown function
PBANKA_1113300	8	deoxyribodipyrimidine photo-lyase, putative
PBANKA_1121700	8	leucine--tRNA ligase, putative
PBANKA_1123500	8	SNF2 helicase, putative
PBANKA_1208000	8	tubulin--tyrosine ligase, putative
PBANKA_1209700	8	protein ARV1, putative
PBANKA_1211600	8	conserved Plasmodium protein, unknown function
PBANKA_1220800	8	conserved Plasmodium protein, unknown function
PBANKA_1230700	8	protein phosphatase, putative
PBANKA_1319300	8	ferlin, putative
PBANKA_1319400	8	conserved Plasmodium protein, unknown function
PBANKA_1324200	8	conserved Plasmodium protein, unknown function
PBANKA_1331400	8	MORC family protein, putative
PBANKA_1336300	8	GTPase-activating protein, putative
PBANKA_1342700	8	conserved protein, unknown function
PBANKA_1344500	8	conserved protein, unknown function
PBANKA_1346600	8	glutamine--tRNA ligase, putative
PBANKA_1349700	8	conserved Plasmodium protein, unknown function
PBANKA_1353400	8	secreted ookinete protein, putative
PBANKA_1355200	8	aconitate hydratase, putative
PBANKA_1363300	8	conserved Plasmodium protein, unknown function
PBANKA_1363700	8	AP2 domain transcription factor AP2-O4
PBANKA_1400071	8	PIR protein
PBANKA_1418300	8	golgi protein 1, putative
PBANKA_1422300	8	FAD-dependent monooxygenase, putative
PBANKA_1435200	8	zinc finger protein, putative
PBANKA_1439600	8	conserved Plasmodium protein, unknown function
PBANKA_1453400	8	protein kinase 2
PBANKA_1462600	8	conserved Plasmodium protein, unknown function
PBANKA_API00280	8	elongation factor Tu, putative
PBANKA_0100041	9	conserved rodent malaria protein, unknown function
PBANKA_0104900	9	RNA-binding protein, putative
PBANKA_0201051	9	conserved rodent malaria protein, unknown function
PBANKA_0401400	9	RNA-binding protein, putative
PBANKA_0408400	9	phosphoglycerate mutase, putative
PBANKA_0416800	9	ubiquitin specific protease, putative
PBANKA_0417300	9	AP-4 complex subunit epsilon, putative
PBANKA_0506000	9	schizont egress antigen-1
PBANKA_0508000	9	conserved Plasmodium protein, unknown function
PBANKA_0510800	9	conserved Plasmodium protein, unknown function
PBANKA_0519300	9	conserved Plasmodium protein, unknown function
PBANKA_0604200	9	zinc finger protein, putative
PBANKA_0605700	9	pre-rRNA-processing protein ESF1, putative
PBANKA_0610400	9	non-SERCA-type Ca2+ -transporting P-ATPase, putative
PBANKA_0622800	9	conserved protein, unknown function
PBANKA_0702400	9	conserved protein, unknown function
PBANKA_0707000	9	lipoate-protein ligase B
PBANKA_0715900	9	ubiquitin carboxyl-terminal hydrolase 13, putative
PBANKA_0811100	9	helicase SKI2W, putative
PBANKA_0812500	9	conserved Plasmodium protein, unknown function
PBANKA_0827400	9	conserved Plasmodium protein, unknown function
PBANKA_0827700	9	replication termination factor, putative
PBANKA_0909500	9	AAA family ATPase, putative
PBANKA_0911650	9	U2 spliceosomal RNA
PBANKA_0912600	9	conserved Plasmodium protein, unknown function
PBANKA_0913300	9	regulator of chromosome condensation, putative
PBANKA_0913400	9	protein phosphatase PPM8
PBANKA_0914000	9	conserved protein, unknown function
PBANKA_0936000	9	endonuclease/exonuclease/phosphatase family protein, putative
PBANKA_0944041	9	reticulocyte binding protein, putative
PBANKA_1001200	9	conserved Plasmodium protein, unknown function
PBANKA_1001500	9	alpha/beta hydrolase, putative
PBANKA_1003100	9	pre-mRNA-processing-splicing factor 8, putative
PBANKA_1004000	9	cytosolic glyoxalase II, putative
PBANKA_1005300	9	conserved Plasmodium protein, unknown function
PBANKA_1007200	9	replication protein A1, large subunit, putative
PBANKA_1007800	9	exosome complex component RRP4, putative
PBANKA_1009100	9	ataxin-2 like protein, putative
PBANKA_1010200	9	methionine aminopeptidase 2, putative
PBANKA_1017600	9	conserved Plasmodium protein, unknown function
PBANKA_1030800	9	methyltransferase, putative
PBANKA_1100781	9	PIR protein
PBANKA_1100900	9	fam-a protein
PBANKA_1107400	9	conserved protein, unknown function
PBANKA_1126500	9	acetyl-CoA synthetase, putative
PBANKA_1126600	9	ribonuclease P protein subunit p29, putative
PBANKA_1126900	9	eukaryotic translation initiation factor 2-alpha kinase
PBANKA_1128700	9	phosphatidylinositol/phosphatidylcholine transfer protein, putative
PBANKA_1132900	9	regulator of chromosome condensation, putative
PBANKA_1137200	9	protein transport protein Sec24A, putative
PBANKA_1145000	9	conserved Plasmodium protein, unknown function
PBANKA_1205900	9	AP2 domain transcription factor AP2-I, putative
PBANKA_1211500	9	U3 small nucleolar RNA-associated protein 13, putative
PBANKA_1211900	9	phosphoinositide-specific phospholipase C
PBANKA_1223100	9	proteasome subunit alpha type-6, putative
PBANKA_1233500	9	mRNA-binding protein PUF1
PBANKA_1238800	9	karyopherin beta, putative
PBANKA_1239800	9	zinc finger protein, putative
PBANKA_1301900	9	DNA repair metallo-beta-lactamase protein, putative
PBANKA_1304100	9	porphobilinogen synthase, putative
PBANKA_1305500	9	acid cluster protein 33 homologue, putative
PBANKA_1309400	9	RNA-binding protein, putative
PBANKA_1309750	9	U5 spliceosomal RNA
PBANKA_1313200	9	AP2 domain transcription factor AP2-O5, putative
PBANKA_1315500	9	sortilin, putative
PBANKA_1317900	9	conserved Plasmodium protein, unknown function
PBANKA_1318000	9	SNF1-related serine/threonine protein kinase KIN
PBANKA_1318300	9	ribosomal protein S11, mitochondrial, putative
PBANKA_1319700	9	AP2 domain transcription factor, putative
PBANKA_1320400	9	conserved Plasmodium protein, unknown function
PBANKA_1331200	9	rab GTPase activator, putative
PBANKA_1340900	9	conserved Plasmodium protein, unknown function
PBANKA_1353700	9	nucleolar complex protein 2, putative
PBANKA_1357100	9	TLD domain-containing protein, putative, pseudogene
PBANKA_1358900	9	dynactin subunit 2, putative
PBANKA_1360900	9	GTPase, putative
PBANKA_1365721	9	conserved rodent malaria protein, unknown function
PBANKA_1405500	9	exosome complex component RRP40, putative
PBANKA_1405700	9	DnaJ protein, putative
PBANKA_1406100	9	DNA-directed RNA polymerase subunit alpha, putative
PBANKA_1408000	9	H/ACA ribonucleoprotein complex subunit 1, putative
PBANKA_1415000	9	pre-mRNA-processing factor 40, putative
PBANKA_1415500	9	U4/U6.U5 tri-snRNP-associated protein 2, putative
PBANKA_1416700	9	glycerol-3-phosphate 1-O-acyltransferase
PBANKA_1422400	9	importin subunit beta, putative
PBANKA_1424500	9	conserved Plasmodium protein, unknown function
PBANKA_1425100	9	karyopherin alpha, putative
PBANKA_1426500	9	cullin-1, putative
PBANKA_1432800	9	multiple RNA-binding domain-containing protein 1, putative
PBANKA_1436500	9	conserved Plasmodium protein, unknown function
PBANKA_1438000	9	cAMP-dependent protein kinase regulatory subunit, putative
PBANKA_1449400	9	splicing factor 3B subunit 3, putative
PBANKA_1454300	9	vacuolar protein sorting-associated protein 16, putative
PBANKA_1457300	9	glucose inhibited division protein a homologue, putative
PBANKA_1464600	9	conserved Plasmodium protein, unknown function
PBANKA_API00330	9	apicoplast ribosomal protein S5
PBANKA_API00380	9	apicoplast ribosomal protein L16
PBANKA_0100061	10	fam-c protein
PBANKA_0100200	10	Plasmodium exported protein, unknown function
PBANKA_0408300	10	phd finger protein, putative
PBANKA_0409800	10	ATP synthase F0 subunit d-like protein, putative
PBANKA_0414900	10	dynein intermediate light chain, putative
PBANKA_0417000	10	signal peptidase complex subunit 3, putative
PBANKA_0500741	10	fam-b protein
PBANKA_0512200	10	protoporphyrinogen oxidase, putative
PBANKA_0514800	10	calmodulin, putative
PBANKA_0516400	10	conserved protein, unknown function
PBANKA_0606100	10	tRNA dimethylallyltransferase, putative
PBANKA_0606900	10	amino acid transporter, putative
PBANKA_0704300	10	SPRY domain, putative
PBANKA_0807100	10	stomatin-like protein
PBANKA_0818800	10	conserved Plasmodium protein, unknown function
PBANKA_0824300	10	conserved Plasmodium protein, unknown function
PBANKA_0828100	10	fumarate hydratase, putative
PBANKA_0917500	10	structural maintenance of chromosomes protein 1, putative
PBANKA_0918700	10	A/G-specific adenine glycosylase, putative
PBANKA_0931500	10	folate transporter 2, putative
PBANKA_0934800	10	conserved protein, unknown function
PBANKA_0938800	10	conserved Plasmodium protein, unknown function
PBANKA_0939000	10	mechanosensitive ion channel protein, putative
PBANKA_0940200	10	DNA replication ATP-dependent helicase/nuclease DNA2, putative
PBANKA_0942900	10	phenylalanine--tRNA ligase beta subunit, putative
PBANKA_1008400	10	conserved Plasmodium protein, unknown function
PBANKA_1010500	10	Hsp70/Hsp90 organizing protein, putative
PBANKA_1022800	10	glycine--tRNA ligase, putative
PBANKA_1032400	10	alpha/beta hydrolase, putative
PBANKA_1109200	10	asparagine--tRNA ligase, putative
PBANKA_1125900	10	ankyrin-repeat protein, putative
PBANKA_1128500	10	SET domain protein, putative
PBANKA_1139300	10	50S ribosomal protein L9, mitochondrial, putative
PBANKA_1146721	10	PIR protein
PBANKA_1206000	10	conserved Plasmodium protein, unknown function
PBANKA_1217200	10	conserved Plasmodium protein, unknown function
PBANKA_1218300	10	CPW-WPC family protein
PBANKA_1218700	10	conserved Plasmodium protein, unknown function
PBANKA_1224500	10	Dpy-19-like C-mannosyltransferase, putative
PBANKA_1241100	10	WD repeat-containing protein 55, putative
PBANKA_1302800	10	thioredoxin peroxidase 1
PBANKA_1305400	10	conserved Plasmodium protein, unknown function
PBANKA_1312200	10	ubiquitin-protein ligase, putative
PBANKA_1314100	10	E3 ubiquitin-protein ligase ZNF598, putative
PBANKA_1316100	10	conserved Plasmodium protein, unknown function
PBANKA_1330300	10	conserved Plasmodium protein, unknown function
PBANKA_1332400	10	shewanella-like protein phosphatase 1
PBANKA_1334700	10	transmembrane protein 43, putative
PBANKA_1342600	10	conserved Plasmodium protein, unknown function
PBANKA_1361200	10	conserved Plasmodium protein, unknown function
PBANKA_1362800	10	conserved Plasmodium protein, unknown function
PBANKA_1408100	10	ribosomal RNA methyltransferase, putative
PBANKA_1409000	10	ER membrane protein complex subunit 7, putative
PBANKA_1412200	10	conserved Plasmodium protein, unknown function
PBANKA_1420800	10	conserved Plasmodium protein, unknown function
PBANKA_1425700	10	conserved Plasmodium protein, unknown function
PBANKA_1428100	10	asparagine-rich antigen, putative
PBANKA_1432900	10	GTP-binding protein EngA, putative
PBANKA_1438200	10	DNA gyrase subunit A, putative
PBANKA_1439300	10	WD repeat-containing protein, putative
PBANKA_1440700	10	ubiquitin-activating enzyme E1, putative
PBANKA_1449300	10	upregulated in late gametocytes ULG8, putative
