Geneid	groups	description
PBANKA_1239400	21	50S ribosomal protein L12, apicoplast, putative
PBANKA_1240100	21	conserved protein, unknown function
PBANKA_1242100	21	methionine aminopeptidase 1a, putative
PBANKA_1246161	21	fam-a protein
PBANKA_1246200	21	fam-b protein
PBANKA_1300021	21	PIR protein
PBANKA_1300096	21	fam-b protein
PBANKA_1305100	21	60S ribosomal protein L1, putative
PBANKA_1305800	21	RNA polymerase II transcription factor B subunit 5, putative
PBANKA_1308700	21	conserved protein, unknown function
PBANKA_1310200	21	nucleoporin NUP313
PBANKA_1310500	21	conserved Plasmodium protein, unknown function
PBANKA_1310600	21	heme detoxification protein, putative
PBANKA_1310700	21	glutaminyl-peptide cyclotransferase, putative
PBANKA_1311900	21	conserved Plasmodium protein, unknown function
PBANKA_1312600	21	conserved protein, unknown function
PBANKA_1312800	21	CLASP domain-containing protein, putative
PBANKA_1313400	21	exosome complex exonuclease RRP6, putative
PBANKA_1313600	21	conserved protein, unknown function
PBANKA_1317000	21	Yos1-like protein, putative
PBANKA_1319800	21	serine hydroxymethyltransferase, putative
PBANKA_1321100	21	conserved Plasmodium protein, unknown function
PBANKA_1321900	21	conserved Plasmodium protein, unknown function
PBANKA_1323300	21	pyridoxal 5'-phosphate synthase, putative
PBANKA_1323400	21	bax inhibitor 1, putative
PBANKA_1324000	21	60S ribosomal protein L29, putative
PBANKA_1324900	21	U3 small nucleolar ribonucleoprotein protein IMP3, putative
PBANKA_1326600	21	mediator of RNA polymerase II transcription subunit 20, putative
PBANKA_1330100	21	60S ribosome subunit biogenesis protein NIP7, putative
PBANKA_1330700	21	50S ribosomal protein L22, apicoplast, putative
PBANKA_1330800	21	DNA/RNA-binding protein KIN17, putative
PBANKA_1333200	21	autophagy-related protein 12, putative
PBANKA_1335500	21	conserved protein, unknown function
PBANKA_1338300	21	60S ribosomal protein L6, putative
PBANKA_1339100	21	protein BCP1, putative
PBANKA_1339600	21	PRELI domain-containing protein, putative
PBANKA_1342100	21	conserved Plasmodium protein, unknown function
PBANKA_1343700	21	conserved Plasmodium protein, unknown function
PBANKA_1344900	21	conserved Plasmodium protein, unknown function
PBANKA_1345100	21	conserved Plasmodium protein, unknown function
PBANKA_1345300	21	DnaJ protein, putative
PBANKA_1346300	21	CPW-WPC family protein
PBANKA_1346400	21	conserved Plasmodium protein, unknown function
PBANKA_1348100	21	AMMECR1 domain-containing protein, putative
PBANKA_1349500	21	conserved Plasmodium protein, unknown function
PBANKA_1350300	21	RanBPM and CLTH-like protein, putative
PBANKA_1350350	21	small nucleolar RNA snoR19
PBANKA_1351200	21	zinc finger protein, putative
PBANKA_1351400	21	phosphoinositide-binding protein PH2, putative
PBANKA_1351700	21	LMBR1 domain-containing protein, putative
PBANKA_1351900	21	60S ribosomal protein L6, putative
PBANKA_1352000	21	elongation factor 1-gamma, putative
PBANKA_1352900	21	ribosomal protein L49, mitochondrial, putative
PBANKA_1361700	21	conserved Plasmodium protein, unknown function
PBANKA_1362200	21	cytidine and deoxycytidylate deaminase, putative
PBANKA_1362300	21	conserved Plasmodium protein, unknown function
PBANKA_1362600	21	GPN-loop GTPase, putative
PBANKA_1404000	21	mitogen-activated protein kinase phosphatase 1, putative
PBANKA_1407500	21	conserved protein, unknown function
PBANKA_1410100	21	conserved Plasmodium protein, unknown function
PBANKA_1413500	21	conserved Plasmodium protein, unknown function
PBANKA_1414000	21	conserved protein, unknown function
PBANKA_1414100	21	CDP-diacylglycerol--inositol 3-phosphatidyltransferase, putative
PBANKA_1416000	21	conserved protein, unknown function
PBANKA_1416200	21	conserved Plasmodium protein, unknown function
PBANKA_1416500	21	conserved protein, unknown function
PBANKA_1420000	21	GPCR-like receptor SR25, putative
PBANKA_1423100	21	phospholipase DDHD1, putative
PBANKA_1423400	21	conserved Plasmodium protein, unknown function
PBANKA_1424700	21	conserved protein, unknown function
PBANKA_1430800	21	thioredoxin peroxidase 2, putative
PBANKA_1432600	21	conserved protein, unknown function
PBANKA_1434000	21	phosphate translocator, putative
PBANKA_1434200	21	arginine--tRNA ligase, putative
PBANKA_1436400	21	conserved Plasmodium protein, unknown function
PBANKA_1438800	21	50S ribosomal protein L24, putative
PBANKA_1438900	21	GTP cyclohydrolase 1, putative
PBANKA_1439100	21	BRO1 domain-containing protein, putative
PBANKA_1439500	21	cytochrome c heme lyase
PBANKA_1444000	21	macrophage migration inhibitory factor
PBANKA_1445700	21	conserved Plasmodium protein, unknown function
PBANKA_1446200	21	mitosis protein dim1, putative
PBANKA_1447100	21	CWC16 domain-containing protein, putative
PBANKA_1453100	21	sphingomyelin phosphodiesterase, putative
PBANKA_1453300	21	acyl-CoA synthetase, putative
PBANKA_1455000	21	mitochondrial carrier protein, putative
PBANKA_1456000	21	protein farnesyltransferase subunit alpha, putative
PBANKA_1456300	21	mitochondrial import inner membrane translocase subunit TIM13, putative
PBANKA_1456500	21	zinc finger protein, putative
PBANKA_1456600	21	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST5, putative
PBANKA_1459100	21	conserved Plasmodium protein, unknown function
PBANKA_1460200	21	conserved protein, unknown function
PBANKA_1460300	21	GPI mannosyltransferase 2, putative
PBANKA_1460400	21	peptidyl-prolyl cis-trans isomerase FKBP35, putative
PBANKA_1461100	21	pre-mRNA-splicing factor RBM22, putative
PBANKA_1461700	21	conserved Plasmodium protein, unknown function
PBANKA_1461900	21	conserved Plasmodium protein, unknown function
PBANKA_1462000	21	conserved protein, unknown function
PBANKA_1462800	21	ribosomal RNA small subunit methyltransferase A2, putative
PBANKA_1463100	21	CSC1-like protein, putative
PBANKA_1463400	21	AP-3 complex subunit sigma, putative
PBANKA_1463600	21	transcription initiation factor IIA subunit 2, putative
PBANKA_1465051	21	Plasmodium exported protein, unknown function
PBANKA_1465700	21	fam-a protein
PBANKA_1466121	21	PIR protein
PBANKA_0103100	22	conserved Plasmodium protein, unknown function
PBANKA_0107800	22	citrate synthase-like protein, putative
PBANKA_0109300	22	SNARE associated Golgi protein, putative
PBANKA_0204000	22	cold-shock protein, putative
PBANKA_0204400	22	cleavage and polyadenylation specificity factor subunit 5, putative
PBANKA_0206400	22	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase, putative
PBANKA_0207800	22	conserved protein, unknown function
PBANKA_0209000	22	conserved Plasmodium protein, unknown function
PBANKA_0209200	22	parasite-infected erythrocyte surface protein
PBANKA_0212500	22	conserved Plasmodium protein, unknown function
PBANKA_0301900	22	Sel1 repeat-containing protein, putative
PBANKA_0307400	22	conserved Plasmodium protein, unknown function
PBANKA_0316821	22	fam-a protein, pseudogene
PBANKA_0401700	22	CLP1 P-loop domain-containing protein, putative
PBANKA_0403800	22	transporter, putative
PBANKA_0409600	22	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST1, putative
PBANKA_0410100	22	E3 ubiquitin-protein ligase, putative
PBANKA_0503700	22	TMEM94 domain-containing protein, putative
PBANKA_0504100	22	autophagy-related protein 8
PBANKA_0505300	22	conserved Plasmodium protein, unknown function
PBANKA_0505600	22	endomembrane protein 70, putative
PBANKA_0521800	22	ribosome-recycling factor, putative
PBANKA_0523500	22	AP-4 complex subunit sigma, putative
PBANKA_0601600	22	nuclear export mediator factor NEMF, putative
PBANKA_0611100	22	succinyl-CoA ligase, putative
PBANKA_0614600	22	drug/metabolite transporter DMT2
PBANKA_0618500	22	conserved Plasmodium protein, unknown function
PBANKA_0702300	22	mitochondrial inner membrane protein OXA1, putative
PBANKA_0707600	22	serine/threonine protein kinase VPS15, putative
PBANKA_0715800	22	50S ribosomal protein L10, putative
PBANKA_0721600	22	conserved Plasmodium protein, unknown function
PBANKA_0810100	22	conserved Plasmodium protein, unknown function
PBANKA_0810300	22	conserved Plasmodium protein, unknown function
PBANKA_0822100	22	conserved Plasmodium protein, unknown function
PBANKA_0822400	22	conserved Plasmodium protein, unknown function
PBANKA_0824900	22	patatin-like phospholipase, putative
PBANKA_0826000	22	ribosomal RNA-processing protein 8, putative
PBANKA_0827000	22	conserved Plasmodium protein, unknown function
PBANKA_0827300	22	tetratricopeptide repeat protein, putative
PBANKA_0835100	22	ATP synthase-associated protein, putative
PBANKA_0837001	22	PIR protein
PBANKA_0916800	22	conserved Plasmodium protein, unknown function
PBANKA_0917300	22	conserved Plasmodium protein, unknown function
PBANKA_0917980	22	small nucleolar RNA snoR14a
PBANKA_0918300	22	major facilitator superfamily-related transporter, putative
PBANKA_0918400	22	conserved Plasmodium protein, unknown function
PBANKA_0923800	22	pyruvate dehydrogenase E1 component subunit alpha
PBANKA_0935100	22	RNA transcription, translation and transport factor protein, putative
PBANKA_0940900	22	RuvB-like helicase 2, putative
PBANKA_0944061	22	PIR protein
PBANKA_1014900	22	coatomer subunit beta, putative
PBANKA_1104700	22	trafficking protein particle complex subunit 8, putative
PBANKA_1106200	22	histone deacetylase, putative
PBANKA_1106600	22	conserved protein, unknown function
PBANKA_1112200	22	conserved Plasmodium protein, unknown function
PBANKA_1113800	22	ATP-dependent DNA helicase UvrD, putative
PBANKA_1114700	22	rhomboid protease ROM9
PBANKA_1121400	22	RNA methyltransferase, putative
PBANKA_1122100	22	ferredoxin--NADP reductase, putative
PBANKA_1123900	22	sphingomyelin synthase 1, putative
PBANKA_1124400	22	conserved Plasmodium protein, unknown function
PBANKA_1131700	22	RAP protein, putative
PBANKA_1140700	22	ferrochelatase
PBANKA_1204600	22	heptatricopeptide repeat-containing protein, putative
PBANKA_1204700	22	conserved Plasmodium protein, unknown function
PBANKA_1210000	22	heptatricopeptide repeat-containing protein, putative
PBANKA_1220700	22	conserved protein, unknown function
PBANKA_1229800	22	enoyl-acyl carrier reductase
PBANKA_1230900	22	RAP protein, putative
PBANKA_1236000	22	conserved protein, unknown function
PBANKA_1238000	22	heptatricopeptide repeat-containing protein, putative
PBANKA_1241600	22	conserved Plasmodium protein, unknown function
PBANKA_1323000	22	conserved protein, unknown function
PBANKA_1341200	22	WD repeat-containing protein, putative
PBANKA_1346000	22	DNA polymerase theta, putative
PBANKA_1348600	22	conserved Plasmodium protein, unknown function
PBANKA_1348700	22	RING zinc finger protein, putative
PBANKA_1351000	22	1-deoxy-D-xylulose 5-phosphate synthase, putative
PBANKA_1362400	22	conserved Plasmodium protein, unknown function
PBANKA_1400400	22	fam-b protein
PBANKA_1403100	22	conserved Plasmodium protein, unknown function
PBANKA_1424000	22	PUB domain-containing protein, putative
PBANKA_1429000	22	mediator of RNA polymerase II transcription subunit 18, putative
PBANKA_1439700	22	conserved protein, unknown function
PBANKA_1442900	22	conserved Plasmodium protein, unknown function
PBANKA_1447200	22	CG2-related protein, putative
PBANKA_1448600	22	conserved Plasmodium protein, unknown function
PBANKA_1448800	22	helicase, putative
PBANKA_1449600	22	PIH1 domain-containing protein, putative
PBANKA_1461500	22	conserved Plasmodium protein, unknown function
PBANKA_1462200	22	protein phosphatase PPM4
PBANKA_API00270	22	probable protein, unknown function
PBANKA_0103500	23	RAP protein, putative
PBANKA_0107700	23	zinc transporter ZIP1
PBANKA_0110400	23	eukaryotic translation initiation factor 3 subunit L, putative
PBANKA_0208100	23	heptatricopeptide repeat and RAP domain-containing protein, putative
PBANKA_0305800	23	SHS2 domain-containing protein, putative
PBANKA_0308900	23	conserved Plasmodium protein, unknown function
PBANKA_0314300	23	conserved Plasmodium protein, unknown function
PBANKA_0404600	23	activator of Hsp90 ATPase, putative
PBANKA_0413700	23	conserved Plasmodium protein, unknown function
PBANKA_0414400	23	formate-nitrite transporter, putative
PBANKA_0414800	23	arginase
PBANKA_0501600	23	golgi re-assembly stacking protein, putative
PBANKA_0508800	23	RAP protein, putative
PBANKA_0515800	23	ribosome maturation factor RimM, putative
PBANKA_0609200	23	conserved Plasmodium protein, unknown function
PBANKA_0613400	23	ribosomal protein S12, mitochondrial, putative
PBANKA_0618300	23	Ham1-like protein, putative
PBANKA_0618900	23	rhoptry protein, putative
PBANKA_0708800	23	ribosomal protein L4, mitochondrial, putative
PBANKA_0709500	23	ATP-dependent RNA helicase DHX36, putative
PBANKA_0712700	23	zinc finger protein, putative
PBANKA_0714800	23	ribosome assembly protein RRB1, putative
PBANKA_0814400	23	conserved Plasmodium protein, unknown function
PBANKA_0815200	23	phospholipid or glycerol acyltransferase, putative
PBANKA_0816700	23	cytochrome c oxidase subunit ApiCOX30, putative
PBANKA_0830500	23	conserved Plasmodium protein, unknown function
PBANKA_0904100	23	ras-related protein Rab-6
PBANKA_0911900	23	armadillo-interacting protein AIP, putative
PBANKA_0923200	23	ATP synthase F0 subunit b-like protein, putative
PBANKA_0929500	23	histone acetyltransferase MYST, putative
PBANKA_0942500	23	thioredoxin-like mero protein, putative
PBANKA_1006800	23	protein SOF1, putative
PBANKA_1019310	23	small nucleolar RNA snoR31
PBANKA_1024400	23	calmodulin, putative
PBANKA_1026900	23	ribosomal RNA small subunit methyltransferase A1, putative
PBANKA_1029200	23	iron-sulfur cluster assembly protein SufC
PBANKA_1038000	23	cytochrome c, putative
PBANKA_1113100	23	GTP-binding protein YihA1, putative
PBANKA_1117700	23	malate dehydrogenase, putative
PBANKA_1119200	23	PIMMS43 protein
PBANKA_1119900	23	DnaJ protein, putative
PBANKA_1120700	23	nascent polypeptide-associated complex subunit alpha, putative
PBANKA_1124600	23	conserved protein, unknown function
PBANKA_1141800	23	conserved Plasmodium protein, unknown function
PBANKA_1212800	23	MO15-related protein kinase
PBANKA_1221900	23	conserved Plasmodium protein, unknown function
PBANKA_1229600	23	conserved Plasmodium protein, unknown function
PBANKA_1229700	23	conserved Plasmodium protein, unknown function
PBANKA_1311200	23	conserved Plasmodium protein, unknown function
PBANKA_1312400	23	HSP20-like chaperone, putative
PBANKA_1313000	23	transcription factor IIIb subunit, putative
PBANKA_1333400	23	conserved Plasmodium protein, unknown function
PBANKA_1342200	23	conserved Plasmodium protein, unknown function
PBANKA_1344600	23	conserved Plasmodium protein, unknown function
PBANKA_1347800	23	20 kDa chaperonin, putative
PBANKA_1363000	23	small nuclear ribonucleoprotein E, putative
PBANKA_1420600	23	histone H2B variant, putative
PBANKA_1427500	23	acyl-CoA binding protein, putative
PBANKA_1459000	23	ankyrin-repeat protein, putative
PBANKA_1464800	23	conserved Plasmodium protein, unknown function
PBANKA_API00300	23	apicoplast ribosomal protein S12
PBANKA_0103700	24	conserved Plasmodium protein, unknown function
PBANKA_0205100	24	mitochondrial carrier protein, putative
PBANKA_0309100	24	eukaryotic peptide chain release factor subunit 1, putative
PBANKA_0412400	24	RING finger protein RNF1, putative
PBANKA_0413900	24	ribosomal protein L27, mitochondrial, putative
PBANKA_0514100	24	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP22, putative
PBANKA_0522400	24	steroid dehydrogenase, putative
PBANKA_0618100	24	conserved protein, unknown function
PBANKA_0708700	24	mediator of RNA polymerase II transcription subunit 7, putative
PBANKA_0715600	24	26S protease regulatory subunit 6B, putative
